customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServiceCount,CustomerLifetimeValue,AvgMonthlySpend,TenureGroup,SupportRisk,HighValueCustomer,CustomerSegment,ChurnProbability,ChurnProbabilityPct,RiskLevel,RetentionRecommendation
1545-ACTAS,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.7,4977.2,No,0,5,4977.2,103.69166666666666,25-48 Months,0,1,1,0.14493938,14.49,Low,Maintain loyalty and engagement
5876-HZVZM,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,Yes,1,3,365.35,60.89166666666667,0-6 Months,0,0,3,0.18441851,18.44,Low,Maintain loyalty and engagement
1400-MMYXY,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,1,6,334.65,111.55,0-6 Months,1,1,3,0.8132131,81.32,Critical,Offer contract upgrade with personalized retention incentive
5126-RCXYW,Male,0,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),46.0,2424.05,No,0,3,2424.05,44.88981481481482,49-72 Months,0,0,2,0.01949553,1.95,Low,Maintain loyalty and engagement
3085-QUOZK,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.95,43.95,Yes,1,1,43.95,43.95,0-6 Months,1,0,0,0.39249334,39.25,Medium,Monitor customer and send personalized engagement offer
2363-BJLSL,Male,0,No,No,62,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4,4981.15,No,0,6,4981.15,80.34112903225805,49-72 Months,0,0,1,0.05696395,5.7,Low,Maintain loyalty and engagement
1956-YIFGE,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.05,2090.25,No,0,5,2090.25,95.01136363636364,13-24 Months,1,1,3,0.35581103,35.58,Medium,Monitor customer and send personalized engagement offer
3926-CUQZX,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,Yes,1,1,45.1,45.1,0-6 Months,1,0,0,0.629937,62.99,High,Offer technical support and security services
7921-LMDFQ,Male,1,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,4905.75,No,0,4,4905.75,96.19117647058823,49-72 Months,1,1,1,0.19097438,19.1,Low,Maintain loyalty and engagement
2925-MXLSX,Female,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.95,2038.7,No,0,5,2038.7,67.95666666666666,25-48 Months,1,0,3,0.045699757,4.57,Low,Maintain loyalty and engagement
5820-PTRYM,Female,1,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),68.45,4014.0,No,0,6,4014.0,71.67857142857143,49-72 Months,0,0,1,0.028759696,2.88,Low,Maintain loyalty and engagement
9609-BENEA,Male,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69.0,2441.7,No,0,5,2441.7,69.76285714285714,25-48 Months,0,0,3,0.11249163,11.25,Low,Maintain loyalty and engagement
6211-WHMYA,Female,1,No,No,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.85,2751.0,No,0,3,2751.0,42.984375,49-72 Months,0,0,2,0.09841383,9.84,Low,Maintain loyalty and engagement
4459-BBGHE,Male,0,No,Yes,30,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.5,1307.8,No,0,2,1307.8,43.593333333333334,25-48 Months,1,0,0,0.17678766,17.68,Low,Maintain loyalty and engagement
9945-PSVIP,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,No,0,1,383.65,15.345999999999998,25-48 Months,0,0,0,0.0032896271,0.33,Low,Maintain loyalty and engagement
1041-RXHRA,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,Yes,1,1,2868.05,69.95243902439024,25-48 Months,1,0,2,0.27907708,27.91,Low,Maintain loyalty and engagement
1750-CSKKM,Male,0,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.35,449.75,Yes,1,2,449.75,49.97222222222222,7-12 Months,1,0,0,0.37012768,37.01,Medium,Monitor customer and send personalized engagement offer
9108-EJFJP,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.55,53.55,No,0,3,53.55,53.55,0-6 Months,0,0,0,0.36288932,36.29,Medium,Monitor customer and send personalized engagement offer
0530-IJVDB,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.6,7882.5,No,0,8,7882.5,112.60714285714286,49-72 Months,0,1,1,0.042042047,4.2,Low,Maintain loyalty and engagement
0508-SQWPL,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.1,1087.7,No,0,1,1087.7,19.082456140350878,49-72 Months,0,0,2,0.041920938,4.19,Low,Maintain loyalty and engagement
2215-ZAFGX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.5,791.7,No,0,3,791.7,87.96666666666667,7-12 Months,1,0,3,0.7608213,76.08,Critical,Offer contract upgrade with personalized retention incentive
8213-TAZPM,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.75,7493.05,No,0,7,7493.05,108.59492753623189,49-72 Months,0,1,1,0.14857142,14.86,Low,Maintain loyalty and engagement
7142-HVGBG,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,Yes,1,6,4414.3,102.65813953488373,25-48 Months,1,1,1,0.72267175,72.27,Critical,Offer contract upgrade with personalized retention incentive
1304-SEGFY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.85,6841.3,No,0,5,6841.3,95.01805555555556,49-72 Months,1,1,1,0.07986579,7.99,Low,Maintain loyalty and engagement
7242-EDTYC,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,819.95,No,0,1,819.95,18.635227272727274,25-48 Months,0,0,2,0.011554712,1.16,Low,Maintain loyalty and engagement
2904-GGUAZ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.05,6052.25,No,0,4,6052.25,84.05902777777777,49-72 Months,0,0,1,0.0055607567,0.56,Low,Maintain loyalty and engagement
8267-ZNYVZ,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.75,3361.05,Yes,1,6,3361.05,101.85000000000001,25-48 Months,0,1,1,0.3141658,31.42,Low,Maintain loyalty and engagement
5136-GFPMB,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,No,0,4,4869.5,90.17592592592592,49-72 Months,1,0,1,0.23056932,23.06,Low,Maintain loyalty and engagement
2595-KIWPV,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,509.3,No,0,1,509.3,18.862962962962964,25-48 Months,0,0,0,0.006377228,0.64,Low,Maintain loyalty and engagement
5243-SAOTC,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,4308.25,No,0,3,4308.25,79.7824074074074,49-72 Months,1,0,1,0.293523,29.35,Low,Maintain loyalty and engagement
9398-MMQTO,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.45,221.1,No,0,2,221.1,73.7,0-6 Months,1,0,3,0.3895332,38.95,Medium,Monitor customer and send personalized engagement offer
7619-PLRLP,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),74.1,3833.95,No,0,6,3833.95,72.33867924528302,49-72 Months,0,0,1,0.05201019,5.2,Low,Maintain loyalty and engagement
6457-GIRWB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,1,1,69.35,69.35,0-6 Months,1,0,0,0.8921774,89.22,Critical,Offer contract upgrade with personalized retention incentive
6508-NJYRO,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,294.95,No,0,1,294.95,19.663333333333334,13-24 Months,0,0,0,0.010008741,1.0,Low,Maintain loyalty and engagement
1450-SKCVI,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,4092.85,Yes,1,2,4092.85,73.08660714285715,49-72 Months,1,0,2,0.29928118,29.93,Low,Maintain loyalty and engagement
4710-NKCAW,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),64.4,316.9,No,0,5,316.9,63.379999999999995,0-6 Months,0,0,3,0.13691922,13.69,Low,Maintain loyalty and engagement
5306-BVTKJ,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),55.8,2651.2,No,0,3,2651.2,55.23333333333333,25-48 Months,1,0,2,0.073327355,7.33,Low,Maintain loyalty and engagement
0357-NVCRI,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,471.7,No,0,1,471.7,18.868,25-48 Months,0,0,0,0.036710512,3.67,Low,Maintain loyalty and engagement
5570-PTWEH,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,1,2,216.75,72.25,0-6 Months,1,0,3,0.6703352,67.03,High,Offer technical support and security services
2371-KFUOG,Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.15,5720.95,No,0,5,5720.95,98.63706896551724,49-72 Months,0,1,1,0.08492711,8.49,Low,Maintain loyalty and engagement
0463-ZSDNT,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,No,0,2,503.25,50.325,7-12 Months,1,0,0,0.30004802,30.0,Low,Maintain loyalty and engagement
6502-MJQAE,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,1,69.6,69.6,0-6 Months,1,0,0,0.89471453,89.47,Critical,Offer contract upgrade with personalized retention incentive
6257-DTAYD,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.15,7365.3,No,0,6,7365.3,103.73661971830987,49-72 Months,0,1,1,0.039979413,4.0,Low,Maintain loyalty and engagement
4616-ULAOA,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,7245.9,No,0,7,7245.9,111.47538461538461,49-72 Months,0,1,1,0.029661993,2.97,Low,Maintain loyalty and engagement
7693-LCKZL,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,385.0,Yes,1,3,385.0,77.0,0-6 Months,1,0,3,0.7385313,73.85,Critical,Offer contract upgrade with personalized retention incentive
7746-AWNQW,Female,0,No,No,28,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,35.75,961.4,No,0,2,961.4,34.33571428571428,25-48 Months,0,0,0,0.12649223,12.65,Low,Maintain loyalty and engagement
5996-EBTKM,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.9,4615.9,No,0,5,4615.9,68.89402985074626,49-72 Months,0,0,1,0.01805429,1.81,Low,Maintain loyalty and engagement
2758-RNWXS,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.2,3251.3,No,0,4,3251.3,92.89428571428572,25-48 Months,0,0,3,0.14731991,14.73,Low,Maintain loyalty and engagement
2314-TNDJQ,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),55.65,3880.05,No,0,5,3880.05,53.889583333333334,49-72 Months,0,0,1,0.00531955,0.53,Low,Maintain loyalty and engagement
2405-LBMUW,Female,0,Yes,Yes,61,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),50.7,3088.75,No,0,4,3088.75,50.635245901639344,49-72 Months,0,0,2,0.046908624,4.69,Low,Maintain loyalty and engagement
3454-JFUBC,Male,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.0,1396.0,No,0,1,1396.0,20.529411764705884,49-72 Months,0,0,2,0.007429646,0.74,Low,Maintain loyalty and engagement
0032-PGELS,Female,0,Yes,Yes,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.5,30.5,Yes,1,1,30.5,30.5,0-6 Months,0,0,0,0.4138296,41.38,Medium,Monitor customer and send personalized engagement offer
9039-ZVJDC,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,53.05,No,0,1,53.05,17.683333333333334,0-6 Months,0,0,0,0.047548003,4.75,Low,Maintain loyalty and engagement
6797-LNAQX,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.3,6859.5,Yes,1,5,6859.5,97.99285714285715,49-72 Months,1,1,1,0.061783712,6.18,Low,Maintain loyalty and engagement
9013-AQORL,Female,0,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.55,2108.35,No,0,3,2108.35,43.92395833333333,25-48 Months,1,0,2,0.0999573,10.0,Low,Maintain loyalty and engagement
2898-MRKPI,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.05,6770.5,No,0,5,6770.5,99.56617647058823,49-72 Months,1,1,1,0.2314277,23.14,Low,Maintain loyalty and engagement
2750-BJLSB,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4730.6,No,0,6,4730.6,100.65106382978725,25-48 Months,0,1,1,0.21524975,21.52,Low,Maintain loyalty and engagement
3648-GZPHF,Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,36.25,1151.05,No,0,2,1151.05,35.9703125,25-48 Months,0,0,2,0.057391338,5.74,Low,Maintain loyalty and engagement
2075-RMJIK,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.4,232.55,No,0,2,232.55,46.510000000000005,0-6 Months,0,0,0,0.26975176,26.98,Low,Maintain loyalty and engagement
9588-YRFHY,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.9,1022.6,No,0,1,1022.6,20.869387755102043,49-72 Months,0,0,2,0.0072159143,0.72,Low,Maintain loyalty and engagement
6394-MFYNG,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,Yes,1,6,5121.3,106.69375000000001,25-48 Months,1,1,1,0.43307048,43.31,Medium,Monitor customer and send personalized engagement offer
1564-NTYXF,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.0,1127.2,Yes,1,3,1127.2,86.70769230769231,13-24 Months,1,0,3,0.80307215,80.31,Critical,Offer contract upgrade with personalized retention incentive
9364-YKUVW,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,309.4,No,0,1,309.4,20.626666666666665,13-24 Months,0,0,0,0.12846409,12.85,Low,Maintain loyalty and engagement
5392-AKEMH,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,523.1,No,0,1,523.1,43.59166666666667,7-12 Months,1,0,0,0.3610355,36.1,Medium,Monitor customer and send personalized engagement offer
2451-YMUXS,Male,1,No,No,67,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),64.55,4250.1,No,0,5,4250.1,63.43432835820896,49-72 Months,0,0,1,0.012415346,1.24,Low,Maintain loyalty and engagement
3914-FDRHP,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,86.25,770.5,No,0,3,770.5,85.61111111111111,7-12 Months,0,0,3,0.39731383,39.73,Medium,Monitor customer and send personalized engagement offer
3078-ZKNTS,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.75,246.7,No,0,1,246.7,18.976923076923075,13-24 Months,0,0,0,0.0234325,2.34,Low,Maintain loyalty and engagement
1024-KPRBB,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.1,3342.0,No,0,3,3342.0,87.94736842105263,25-48 Months,1,0,3,0.15986738,15.99,Low,Maintain loyalty and engagement
4690-PKDQG,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.55,3930.6,No,0,5,3930.6,93.58571428571429,25-48 Months,1,1,1,0.35264122,35.26,Medium,Monitor customer and send personalized engagement offer
8155-IBNHG,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,Yes,1,2,1747.85,72.82708333333333,13-24 Months,1,0,3,0.3268454,32.68,Low,Maintain loyalty and engagement
0886-QGENL,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2754.45,Yes,1,5,2754.45,102.01666666666667,25-48 Months,0,1,3,0.61039335,61.04,High,Promote annual contract with loyalty benefit
9547-ITEFG,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.6,897.75,No,0,6,897.75,99.75,7-12 Months,1,1,3,0.67885125,67.89,High,Offer technical support and security services
1264-FUHCX,Female,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),56.3,2780.6,No,0,4,2780.6,56.7469387755102,49-72 Months,0,0,2,0.14373605,14.37,Low,Maintain loyalty and engagement
7789-CRUVC,Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.2,5895.45,No,0,6,5895.45,96.6467213114754,49-72 Months,0,1,1,0.10189637,10.19,Low,Maintain loyalty and engagement
6598-KELSS,Male,0,No,Yes,50,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),43.05,2208.05,No,0,3,2208.05,44.161,49-72 Months,0,0,2,0.055303924,5.53,Low,Maintain loyalty and engagement
8739-WWKDU,Male,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.5,2196.15,Yes,1,4,2196.15,87.846,25-48 Months,1,0,3,0.6416479,64.16,High,Offer technical support and security services
8685-WHQPW,Female,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.4,1692.6,Yes,1,2,1692.6,76.93636363636364,13-24 Months,1,0,3,0.4029339,40.29,Medium,Monitor customer and send personalized engagement offer
4745-LSPLO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,Yes,1,1,20.5,20.5,0-6 Months,0,0,0,0.38572136,38.57,Medium,Monitor customer and send personalized engagement offer
8083-YTZES,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,265.35,Yes,1,2,265.35,66.3375,0-6 Months,1,0,3,0.6538055,65.38,High,Offer technical support and security services
7240-FQLHE,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,Yes,1,5,1836.25,102.01388888888889,13-24 Months,0,1,3,0.6511347,65.11,High,Promote annual contract with loyalty benefit
6664-FPDAC,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,6418.9,Yes,1,7,6418.9,114.62321428571428,49-72 Months,0,1,1,0.17279811,17.28,Low,Maintain loyalty and engagement
9972-VAFJJ,Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.0,4871.45,No,0,5,4871.45,91.91415094339622,49-72 Months,0,1,1,0.0796705,7.97,Low,Maintain loyalty and engagement
0422-UXFAP,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.85,4947.55,No,0,5,4947.55,97.0107843137255,49-72 Months,1,1,1,0.31657836,31.66,Low,Maintain loyalty and engagement
1904-WAJAA,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,64.35,1558.65,No,0,5,1558.65,64.94375000000001,13-24 Months,0,0,3,0.02039234,2.04,Low,Maintain loyalty and engagement
5130-YPIRV,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.0,4284.2,No,0,5,4284.2,69.1,49-72 Months,0,0,1,0.008946373,0.89,Low,Maintain loyalty and engagement
2843-CQMEG,Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.7,1218.25,No,0,2,1218.25,50.760416666666664,13-24 Months,1,0,0,0.15303347,15.3,Low,Maintain loyalty and engagement
6439-PKTRR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,80.7,5617.95,No,0,7,5617.95,80.25642857142857,49-72 Months,0,0,1,0.020232167,2.02,Low,Maintain loyalty and engagement
5351-QESIO,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.2,24.2,No,0,0,24.2,24.2,0-6 Months,1,0,0,0.5542165,55.42,High,Offer technical support and security services
